Game_Id;Date;Event;Away_Team;Home_Team;Away_Score;Home_Score;gagnant
30153;2020-08-15;GEND;VGK;CHI;2;1;VGK
30133;2020-08-16;GEND;WSH;NYI;1;2;NYI
30174;2020-08-16;GEND;DAL;CGY;5;4;DAL
30154;2020-08-16;GEND;VGK;CHI;1;3;CHI
30113;2020-08-16;GEND;PHI;MTL;1;0;PHI
30183;2020-08-16;GEND;STL;VAN;3;2;STL
30124;2020-08-17;GEND;T.B;CBJ;2;1;T.B
30164;2020-08-17;GEND;COL;ARI;7;1;COL
30144;2020-08-17;GEND;BOS;CAR;4;3;BOS
30184;2020-08-17;GEND;STL;VAN;3;1;STL
30114;2020-08-18;GEND;PHI;MTL;2;0;PHI
30175;2020-08-18;GEND;CGY;DAL;1;2;DAL
30134;2020-08-18;GEND;WSH;NYI;3;2;WSH
30155;2020-08-18;GEND;CHI;VGK;3;4;VGK
30125;2020-08-19;GEND;CBJ;T.B;4;5;T.B
30145;2020-08-19;GEND;CAR;BOS;1;2;BOS
30165;2020-08-19;GEND;ARI;COL;1;7;COL
30115;2020-08-19;GEND;MTL;PHI;5;3;MTL
30185;2020-08-19;GEND;VAN;STL;4;3;VAN
30135;2020-08-20;GEND;NYI;WSH;4;0;NYI
30176;2020-08-20;GEND;DAL;CGY;7;3;DAL
30116;2020-08-21;GEND;PHI;MTL;3;2;PHI
30186;2020-08-21;GEND;STL;VAN;2;6;VAN
30241;2020-08-22;GEND;DAL;COL;5;3;DAL
30221;2020-08-23;GEND;BOS;T.B;3;2;BOS
30231;2020-08-23;GEND;VAN;VGK;0;5;VGK
30211;2020-08-24;GEND;NYI;PHI;4;0;NYI
30242;2020-08-24;GEND;DAL;COL;5;2;DAL
30222;2020-08-25;GEND;BOS;T.B;3;4;T.B
30232;2020-08-25;GEND;VAN;VGK;5;2;VAN
30212;2020-08-26;GEND;NYI;PHI;3;4;PHI
30223;2020-08-26;GEND;T.B;BOS;7;1;T.B
30243;2020-08-26;GEND;COL;DAL;6;4;COL
30224;2020-08-29;GEND;T.B;BOS;3;1;T.B
30213;2020-08-29;GEND;PHI;NYI;1;3;NYI
30233;2020-08-29;GEND;VGK;VAN;3;0;VGK
30244;2020-08-30;GEND;COL;DAL;4;5;DAL
30214;2020-08-30;GEND;PHI;NYI;2;3;NYI
30234;2020-08-30;GEND;VGK;VAN;5;3;VGK
30225;2020-08-31;GEND;BOS;T.B;2;3;T.B
30245;2020-08-31;GEND;DAL;COL;3;6;COL
30215;2020-09-01;GEND;NYI;PHI;3;4;PHI
30235;2020-09-01;GEND;VAN;VGK;2;1;VAN
30246;2020-09-02;GEND;COL;DAL;4;1;COL
30216;2020-09-03;GEND;PHI;NYI;5;4;PHI
30236;2020-09-03;GEND;VGK;VAN;0;4;VAN
30247;2020-09-04;GEND;DAL;COL;5;4;DAL
30237;2020-09-04;GEND;VAN;VGK;0;3;VGK
30217;2020-09-05;GEND;NYI;PHI;4;0;NYI
30321;2020-09-06;GEND;DAL;VGK;1;0;DAL
30311;2020-09-07;GEND;NYI;T.B;2;8;T.B
30322;2020-09-08;GEND;DAL;VGK;0;3;VGK
30312;2020-09-09;GEND;NYI;T.B;1;2;T.B
30323;2020-09-10;GEND;VGK;DAL;2;3;DAL
30313;2020-09-11;GEND;T.B;NYI;3;5;NYI
30324;2020-09-12;GEND;VGK;DAL;1;2;DAL
30314;2020-09-13;GEND;T.B;NYI;4;1;T.B
30325;2020-09-14;GEND;DAL;VGK;3;2;DAL
30315;2020-09-15;GEND;NYI;T.B;2;1;NYI
30316;2020-09-17;GEND;T.B;NYI;2;1;T.B
30411;2020-09-19;GEND;DAL;T.B;4;1;DAL
30412;2020-09-21;GEND;DAL;T.B;2;3;T.B
30413;2020-09-23;GEND;T.B;DAL;5;2;T.B
30414;2020-09-25;GEND;T.B;DAL;5;4;T.B
30415;2020-09-26;GEND;DAL;T.B;3;2;DAL
30416;2020-09-28;GEND;T.B;DAL;2;0;T.B
20001;2018-10-03;GEND;MTL;TOR;2;3;TOR
20002;2018-10-03;GEND;BOS;WSH;0;7;WSH
20003;2018-10-03;GEND;CGY;VAN;2;5;VAN
20004;2018-10-03;GEND;ANA;S.J;5;2;ANA
20005;2018-10-04;GEND;BOS;BUF;4;0;BOS
20007;2018-10-04;GEND;WSH;PIT;6;7;PIT
20008;2018-10-04;GEND;NYI;CAR;2;1;NYI
20006;2018-10-04;GEND;NSH;NYR;3;2;NSH
20009;2018-10-04;GEND;CHI;OTT;4;3;CHI
20010;2018-10-04;GEND;CBJ;DET;3;2;CBJ
20011;2018-10-04;GEND;WPG;STL;5;1;WPG
20012;2018-10-04;GEND;ARI;DAL;0;3;DAL
20013;2018-10-04;GEND;MIN;COL;1;4;COL
20014;2018-10-04;GEND;PHI;VGK;5;2;PHI
20015;2018-10-05;GEND;CAR;CBJ;3;1;CAR
20016;2018-10-05;GEND;S.J;L.A;3;2;S.J
20020;2018-10-06;GEND;EDM;N.J;2;5;N.J
20023;2018-10-06;GEND;WPG;DAL;1;5;DAL
20017;2018-10-06;GEND;NYR;BUF;1;3;BUF
20018;2018-10-06;GEND;OTT;TOR;5;3;OTT
20019;2018-10-06;GEND;FLA;T.B;1;3;T.B
20021;2018-10-06;GEND;NSH;NYI;4;3;NSH
20022;2018-10-06;GEND;MTL;PIT;5;1;MTL
20024;2018-10-06;GEND;CHI;STL;5;4;CHI
20025;2018-10-06;GEND;VGK;MIN;2;1;VGK
20027;2018-10-06;GEND;ANA;ARI;1;0;ANA
20026;2018-10-06;GEND;PHI;COL;2;5;COL
20028;2018-10-06;GEND;VAN;CGY;4;7;CGY
20029;2018-10-07;GEND;NYR;CAR;5;8;CAR
20030;2018-10-07;GEND;TOR;CHI;7;6;TOR
20031;2018-10-07;GEND;DET;L.A;2;4;L.A
20032;2018-10-08;GEND;OTT;BOS;3;6;BOS
20033;2018-10-08;GEND;S.J;NYI;0;4;NYI
20034;2018-10-08;GEND;VGK;BUF;2;4;BUF
20035;2018-10-08;GEND;DET;ANA;2;3;ANA
20036;2018-10-09;GEND;S.J;PHI;8;2;S.J
20037;2018-10-09;GEND;VAN;CAR;3;5;CAR
20038;2018-10-09;GEND;COL;CBJ;2;5;CBJ
20039;2018-10-09;GEND;CGY;NSH;3;0;CGY
20040;2018-10-09;GEND;L.A;WPG;1;2;WPG
20041;2018-10-09;GEND;TOR;DAL;7;4;TOR
20042;2018-10-10;GEND;PHI;OTT;7;4;PHI
20043;2018-10-10;GEND;VGK;WSH;2;5;WSH
20044;2018-10-10;GEND;ARI;ANA;3;2;ARI
20045;2018-10-11;GEND;EDM;BOS;1;4;BOS
20046;2018-10-11;GEND;COL;BUF;6;1;COL
20047;2018-10-11;GEND;CBJ;FLA;5;4;CBJ
20048;2018-10-11;GEND;WSH;N.J;0;6;N.J
20049;2018-10-11;GEND;S.J;NYR;2;3;NYR
20050;2018-10-11;GEND;VGK;PIT;2;4;PIT
20051;2018-10-11;GEND;L.A;MTL;3;0;L.A
20052;2018-10-11;GEND;TOR;DET;5;3;TOR
20053;2018-10-11;GEND;VAN;T.B;4;1;VAN
20054;2018-10-11;GEND;CGY;STL;3;5;STL
20055;2018-10-11;GEND;WPG;NSH;0;3;NSH
20056;2018-10-11;GEND;CHI;MIN;3;4;MIN
20057;2018-10-13;GEND;EDM;NYR;2;1;EDM
20058;2018-10-13;GEND;VGK;PHI;1;0;VGK
20059;2018-10-13;GEND;L.A;OTT;1;5;OTT
20061;2018-10-13;GEND;DET;BOS;2;8;BOS
20060;2018-10-13;GEND;CAR;MIN;5;4;CAR
20062;2018-10-13;GEND;PIT;MTL;3;5;MTL
20063;2018-10-13;GEND;CBJ;T.B;2;8;T.B
20064;2018-10-13;GEND;VAN;FLA;3;2;VAN
20065;2018-10-13;GEND;TOR;WSH;4;2;TOR
20066;2018-10-13;GEND;NYI;NSH;2;5;NSH
20067;2018-10-13;GEND;ANA;DAL;3;5;DAL
20068;2018-10-13;GEND;STL;CHI;3;4;CHI
20069;2018-10-13;GEND;BUF;ARI;3;0;BUF
20070;2018-10-13;GEND;CGY;COL;3;2;CGY
20071;2018-10-14;GEND;S.J;N.J;2;3;N.J
20072;2018-10-14;GEND;ANA;STL;3;2;ANA
20073;2018-10-14;GEND;CAR;WPG;1;3;WPG
20074;2018-10-15;GEND;L.A;TOR;1;4;TOR
20075;2018-10-15;GEND;DET;MTL;3;7;MTL
20076;2018-10-15;GEND;DAL;OTT;1;4;OTT
20077;2018-10-15;GEND;MIN;NSH;2;4;NSH
20078;2018-10-16;GEND;DAL;N.J;0;3;N.J
20079;2018-10-16;GEND;COL;NYR;3;4;NYR
20080;2018-10-16;GEND;FLA;PHI;6;7;PHI
20081;2018-10-16;GEND;VAN;PIT;3;2;VAN
20082;2018-10-16;GEND;CAR;T.B;2;4;T.B
20083;2018-10-16;GEND;ARI;MIN;1;2;MIN
20084;2018-10-16;GEND;EDM;WPG;5;4;EDM
20085;2018-10-16;GEND;BUF;VGK;1;4;VGK
20086;2018-10-17;GEND;STL;MTL;2;3;MTL
20087;2018-10-17;GEND;NYR;WSH;3;4;WSH
20088;2018-10-17;GEND;BOS;CGY;2;5;CGY
20089;2018-10-17;GEND;NYI;ANA;1;4;ANA
20090;2018-10-18;GEND;PIT;TOR;3;0;PIT
20091;2018-10-18;GEND;COL;N.J;5;3;COL
20092;2018-10-18;GEND;PHI;CBJ;3;6;CBJ
20093;2018-10-18;GEND;DET;T.B;1;3;T.B
20094;2018-10-18;GEND;VAN;WPG;1;4;WPG
20095;2018-10-18;GEND;ARI;CHI;4;1;ARI
20096;2018-10-18;GEND;BOS;EDM;2;3;EDM
20097;2018-10-18;GEND;NYI;L.A;7;2;NYI
20098;2018-10-18;GEND;BUF;S.J;1;5;S.J
20099;2018-10-19;GEND;FLA;WSH;8;7;FLA
20100;2018-10-19;GEND;MIN;DAL;3;1;MIN
20101;2018-10-19;GEND;NSH;CGY;5;3;NSH
20102;2018-10-20;GEND;N.J;PHI;2;5;PHI
20103;2018-10-20;GEND;COL;CAR;3;1;COL
20105;2018-10-20;GEND;BUF;L.A;5;1;BUF
20104;2018-10-20;GEND;ARI;WPG;3;5;WPG
20106;2018-10-20;GEND;STL;TOR;4;1;STL
20107;2018-10-20;GEND;MTL;OTT;3;4;OTT
20108;2018-10-20;GEND;DET;FLA;4;3;DET
20109;2018-10-20;GEND;CHI;CBJ;4;1;CHI
20110;2018-10-20;GEND;T.B;MIN;4;5;MIN
20112;2018-10-20;GEND;BOS;VAN;1;2;VAN
20113;2018-10-20;GEND;ANA;VGK;1;3;VGK
20111;2018-10-20;GEND;NSH;EDM;3;0;NSH
20114;2018-10-20;GEND;NYI;S.J;1;4;S.J
20116;2018-10-21;GEND;T.B;CHI;6;3;T.B
20115;2018-10-21;GEND;CGY;NYR;4;1;CGY
20117;2018-10-21;GEND;BUF;ANA;4;2;BUF
20118;2018-10-22;GEND;COL;PHI;4;1;COL
20119;2018-10-22;GEND;CAR;DET;3;1;CAR
20120;2018-10-22;GEND;STL;WPG;4;5;WPG
20121;2018-10-22;GEND;WSH;VAN;5;2;WSH
20122;2018-10-23;GEND;FLA;NYR;2;5;NYR
20123;2018-10-23;GEND;ARI;CBJ;4;1;ARI
20124;2018-10-23;GEND;CGY;MTL;2;3;MTL
20125;2018-10-23;GEND;BOS;OTT;4;1;BOS
20126;2018-10-23;GEND;S.J;NSH;5;4;S.J
20127;2018-10-23;GEND;ANA;CHI;1;3;CHI
20128;2018-10-23;GEND;L.A;DAL;2;4;DAL
20129;2018-10-23;GEND;PIT;EDM;6;5;PIT
20131;2018-10-24;GEND;TOR;WPG;4;2;TOR
20130;2018-10-24;GEND;FLA;NYI;3;2;FLA
20132;2018-10-24;GEND;T.B;COL;1;0;T.B
20133;2018-10-24;GEND;VAN;VGK;3;2;VAN
20134;2018-10-25;GEND;PHI;BOS;0;3;BOS
20135;2018-10-25;GEND;MTL;BUF;3;4;BUF
20136;2018-10-25;GEND;NSH;N.J;4;3;NSH
20137;2018-10-25;GEND;CBJ;STL;7;4;CBJ
20138;2018-10-25;GEND;L.A;MIN;1;4;MIN
20139;2018-10-25;GEND;NYR;CHI;1;4;CHI
20140;2018-10-25;GEND;ANA;DAL;2;5;DAL
20141;2018-10-25;GEND;PIT;CGY;9;1;PIT
20142;2018-10-25;GEND;WSH;EDM;1;4;EDM
20143;2018-10-25;GEND;VAN;ARI;1;4;ARI
20144;2018-10-26;GEND;T.B;VGK;3;2;T.B
20145;2018-10-26;GEND;WPG;DET;2;1;WPG
20146;2018-10-26;GEND;S.J;CAR;3;4;CAR
20147;2018-10-26;GEND;OTT;COL;3;6;COL
20148;2018-10-27;GEND;FLA;N.J;2;3;N.J
20149;2018-10-27;GEND;NYI;PHI;6;1;NYI
20150;2018-10-27;GEND;EDM;NSH;5;3;EDM
20151;2018-10-27;GEND;WSH;CGY;5;4;WSH
20152;2018-10-27;GEND;MTL;BOS;3;0;MTL
20153;2018-10-27;GEND;WPG;TOR;2;3;TOR
20154;2018-10-27;GEND;BUF;CBJ;4;5;CBJ
20155;2018-10-27;GEND;CHI;STL;3;7;STL
20156;2018-10-27;GEND;COL;MIN;2;3;MIN
20157;2018-10-27;GEND;T.B;ARI;1;7;ARI
20158;2018-10-27;GEND;PIT;VAN;5;0;PIT
20159;2018-10-28;GEND;NYR;L.A;3;4;L.A
20160;2018-10-28;GEND;DAL;DET;2;4;DET
20161;2018-10-28;GEND;NYI;CAR;2;1;NYI
20162;2018-10-28;GEND;EDM;CHI;2;1;EDM
20163;2018-10-28;GEND;OTT;VGK;3;4;VGK
20164;2018-10-28;GEND;S.J;ANA;4;3;S.J
20165;2018-10-29;GEND;CGY;TOR;3;1;CGY
20166;2018-10-29;GEND;MIN;VAN;2;5;VAN
20167;2018-10-30;GEND;CGY;BUF;2;1;CGY
20168;2018-10-30;GEND;NYI;PIT;6;3;NYI
20169;2018-10-30;GEND;BOS;CAR;3;2;BOS
20170;2018-10-30;GEND;DET;CBJ;5;3;DET
20171;2018-10-30;GEND;DAL;MTL;4;1;DAL
20172;2018-10-30;GEND;N.J;T.B;3;8;T.B
20173;2018-10-30;GEND;VGK;NSH;1;4;NSH
20174;2018-10-30;GEND;MIN;EDM;4;3;MIN
20175;2018-10-30;GEND;OTT;ARI;1;5;ARI
20176;2018-10-30;GEND;PHI;ANA;3;2;PHI
20177;2018-10-30;GEND;NYR;S.J;4;3;NYR
20178;2018-10-31;GEND;CHI;VAN;2;4;VAN
20180;2018-11-01;GEND;WPG;FLA;4;2;WPG
20179;2018-11-01;GEND;DAL;TOR;2;1;DAL
20181;2018-11-01;GEND;PIT;NYI;2;3;NYI
20182;2018-11-01;GEND;WSH;MTL;4;6;MTL
20183;2018-11-01;GEND;BUF;OTT;2;4;OTT
20184;2018-11-01;GEND;N.J;DET;3;4;DET
20185;2018-11-01;GEND;NSH;T.B;4;1;NSH
20186;2018-11-01;GEND;VGK;STL;3;5;STL
20187;2018-11-01;GEND;COL;CGY;5;6;CGY
20188;2018-11-01;GEND;CHI;EDM;0;4;EDM
20189;2018-11-01;GEND;NYR;ANA;4;2;NYR
20190;2018-11-01;GEND;PHI;L.A;5;2;PHI
20191;2018-11-01;GEND;CBJ;S.J;4;1;CBJ
20192;2018-11-02;GEND;FLA;WPG;4;2;FLA
20193;2018-11-02;GEND;COL;VAN;6;7;VAN
20194;2018-11-02;GEND;CAR;ARI;3;4;ARI
20195;2018-11-03;GEND;OTT;BUF;2;9;BUF
20196;2018-11-03;GEND;T.B;MTL;4;1;T.B
20197;2018-11-03;GEND;EDM;DET;4;3;EDM
20198;2018-11-03;GEND;N.J;NYI;0;3;NYI
20199;2018-11-03;GEND;TOR;PIT;5;0;TOR
20200;2018-11-03;GEND;DAL;WSH;4;3;DAL
20201;2018-11-03;GEND;MIN;STL;5;1;MIN
20202;2018-11-03;GEND;BOS;NSH;0;1;NSH
20204;2018-11-03;GEND;CAR;VGK;0;3;VGK
20203;2018-11-03;GEND;CHI;CGY;3;5;CGY
20205;2018-11-03;GEND;CBJ;L.A;1;4;L.A
20206;2018-11-03;GEND;PHI;S.J;3;4;S.J
20207;2018-11-04;GEND;T.B;OTT;4;3;T.B
20208;2018-11-04;GEND;BUF;NYR;1;3;NYR
20209;2018-11-04;GEND;CBJ;ANA;2;3;ANA
20210;2018-11-05;GEND;DAL;BOS;1;2;BOS
20211;2018-11-05;GEND;MTL;NYI;4;3;MTL
20212;2018-11-05;GEND;N.J;PIT;5;1;N.J
20213;2018-11-05;GEND;EDM;WSH;2;4;WSH
20214;2018-11-05;GEND;PHI;ARI;5;2;PHI
20215;2018-11-06;GEND;VGK;TOR;1;3;TOR
20216;2018-11-06;GEND;MTL;NYR;3;5;NYR
20217;2018-11-06;GEND;DAL;CBJ;1;4;CBJ
20218;2018-11-06;GEND;N.J;OTT;3;7;OTT
20219;2018-11-06;GEND;VAN;DET;2;3;DET
20220;2018-11-06;GEND;EDM;T.B;2;5;T.B
20221;2018-11-06;GEND;CAR;STL;1;4;STL
20222;2018-11-06;GEND;ANA;L.A;1;4;L.A
20223;2018-11-06;GEND;MIN;S.J;3;4;S.J
20224;2018-11-07;GEND;PIT;WSH;1;2;WSH
20225;2018-11-07;GEND;NSH;COL;4;1;NSH
20226;2018-11-07;GEND;CGY;ANA;2;3;ANA
20227;2018-11-08;GEND;VAN;BOS;8;5;VAN
20228;2018-11-08;GEND;EDM;FLA;1;4;FLA
20229;2018-11-08;GEND;ARI;PHI;4;5;PHI
20230;2018-11-08;GEND;BUF;MTL;6;5;BUF
20231;2018-11-08;GEND;VGK;OTT;5;3;VGK
20232;2018-11-08;GEND;NYI;T.B;2;4;T.B
20233;2018-11-08;GEND;CAR;CHI;4;3;CAR
20234;2018-11-08;GEND;S.J;DAL;3;4;DAL
20235;2018-11-08;GEND;MIN;L.A;3;1;MIN
20236;2018-11-09;GEND;N.J;TOR;1;6;TOR
20237;2018-11-09;GEND;CBJ;WSH;2;1;CBJ
20238;2018-11-09;GEND;NYR;DET;2;3;DET
20239;2018-11-09;GEND;S.J;STL;0;4;STL
20240;2018-11-09;GEND;COL;WPG;2;5;WPG
20241;2018-11-09;GEND;MIN;ANA;5;1;MIN
20242;2018-11-10;GEND;VAN;BUF;4;5;BUF
20243;2018-11-10;GEND;CHI;PHI;0;4;PHI
20244;2018-11-10;GEND;NSH;DAL;5;4;NSH
20245;2018-11-10;GEND;TOR;BOS;1;5;BOS
20246;2018-11-10;GEND;VGK;MTL;4;5;MTL
20247;2018-11-10;GEND;OTT;T.B;6;4;OTT
20248;2018-11-10;GEND;NYI;FLA;2;4;FLA
20249;2018-11-10;GEND;ARI;PIT;0;4;PIT
20250;2018-11-10;GEND;DET;CAR;4;3;DET
20251;2018-11-10;GEND;NYR;CBJ;7;6;NYR
20252;2018-11-10;GEND;CGY;L.A;1;0;CGY
20253;2018-11-11;GEND;MIN;STL;3;2;MIN
20254;2018-11-11;GEND;OTT;FLA;1;5;FLA
20255;2018-11-11;GEND;ARI;WSH;4;1;ARI
20257;2018-11-11;GEND;N.J;WPG;2;5;WPG
20256;2018-11-11;GEND;VGK;BOS;1;4;BOS
20258;2018-11-11;GEND;CGY;S.J;1;3;S.J
20259;2018-11-11;GEND;COL;EDM;4;1;COL
20260;2018-11-12;GEND;VAN;NYR;1;2;NYR
20261;2018-11-12;GEND;CHI;CAR;2;3;CAR
20262;2018-11-12;GEND;CBJ;DAL;2;1;CBJ
20263;2018-11-12;GEND;NSH;ANA;2;3;ANA
20265;2018-11-13;GEND;PIT;N.J;2;4;N.J
20266;2018-11-13;GEND;VAN;NYI;2;5;NYI
20267;2018-11-13;GEND;FLA;PHI;2;1;FLA
20264;2018-11-13;GEND;T.B;BUF;1;2;BUF
20268;2018-11-13;GEND;ARI;DET;1;6;DET
20269;2018-11-13;GEND;WSH;MIN;5;2;WSH
20270;2018-11-13;GEND;MTL;EDM;2;6;EDM
20271;2018-11-13;GEND;TOR;L.A;5;1;TOR
20272;2018-11-13;GEND;NSH;S.J;4;5;S.J
20273;2018-11-14;GEND;STL;CHI;0;1;CHI
20274;2018-11-14;GEND;WSH;WPG;1;3;WPG
20275;2018-11-14;GEND;BOS;COL;3;6;COL
20276;2018-11-14;GEND;ANA;VGK;0;5;VGK
20277;2018-11-15;GEND;NYR;NYI;5;7;NYI
20278;2018-11-15;GEND;N.J;PHI;3;0;N.J
20279;2018-11-15;GEND;T.B;PIT;4;3;T.B
20280;2018-11-15;GEND;FLA;CBJ;3;7;CBJ
20281;2018-11-15;GEND;DET;OTT;1;2;OTT
20282;2018-11-15;GEND;VAN;MIN;2;6;MIN
20283;2018-11-15;GEND;MTL;CGY;3;2;MTL
20284;2018-11-15;GEND;NSH;ARI;1;2;ARI
20285;2018-11-15;GEND;TOR;S.J;5;3;TOR
20286;2018-11-16;GEND;BOS;DAL;0;1;DAL
20287;2018-11-16;GEND;BUF;WPG;4;3;BUF
20288;2018-11-16;GEND;L.A;CHI;3;1;L.A
20289;2018-11-16;GEND;WSH;COL;3;2;WSH
20290;2018-11-16;GEND;STL;VGK;4;1;STL
20291;2018-11-16;GEND;TOR;ANA;2;1;TOR
20292;2018-11-17;GEND;DET;N.J;3;2;DET
20293;2018-11-17;GEND;T.B;PHI;6;5;T.B
20294;2018-11-17;GEND;BUF;MIN;3;2;BUF
20298;2018-11-17;GEND;MTL;VAN;3;2;MTL
20295;2018-11-17;GEND;PIT;OTT;4;6;OTT
20296;2018-11-17;GEND;FLA;NYR;2;4;NYR
20297;2018-11-17;GEND;CBJ;CAR;4;1;CBJ
20300;2018-11-17;GEND;BOS;ARI;2;1;BOS
20299;2018-11-17;GEND;L.A;NSH;3;5;NSH
20301;2018-11-17;GEND;EDM;CGY;2;4;CGY
20302;2018-11-17;GEND;STL;S.J;0;4;S.J
20303;2018-11-18;GEND;DAL;NYI;6;2;DAL
20304;2018-11-18;GEND;N.J;CAR;1;2;CAR
20305;2018-11-18;GEND;MIN;CHI;1;3;CHI
20307;2018-11-18;GEND;COL;ANA;4;3;COL
20306;2018-11-18;GEND;VGK;EDM;6;3;VGK
20308;2018-11-19;GEND;CBJ;TOR;2;4;TOR
20309;2018-11-19;GEND;DAL;NYR;1;2;NYR
20310;2018-11-19;GEND;BUF;PIT;5;4;BUF
20311;2018-11-19;GEND;WSH;MTL;5;4;WSH
20312;2018-11-19;GEND;FLA;OTT;7;5;FLA
20313;2018-11-19;GEND;L.A;STL;2;0;L.A
20314;2018-11-19;GEND;T.B;NSH;2;3;NSH
20315;2018-11-19;GEND;VGK;CGY;2;7;CGY
20316;2018-11-19;GEND;WPG;VAN;6;3;WPG
20317;2018-11-20;GEND;EDM;S.J;4;3;EDM
20319;2018-11-21;GEND;MTL;N.J;2;5;N.J
20320;2018-11-21;GEND;NYI;NYR;0;5;NYR
20321;2018-11-21;GEND;DAL;PIT;1;5;PIT
20322;2018-11-21;GEND;CHI;WSH;2;4;WSH
20323;2018-11-21;GEND;TOR;CAR;2;5;CAR
20318;2018-11-21;GEND;PHI;BUF;2;5;BUF
20324;2018-11-21;GEND;BOS;DET;2;3;DET
20325;2018-11-21;GEND;FLA;T.B;3;7;T.B
20326;2018-11-21;GEND;STL;NSH;1;4;NSH
20327;2018-11-21;GEND;OTT;MIN;4;6;MIN
20328;2018-11-21;GEND;VGK;ARI;3;2;VGK
20330;2018-11-21;GEND;VAN;ANA;3;4;ANA
20329;2018-11-21;GEND;WPG;CGY;3;6;CGY
20331;2018-11-21;GEND;COL;L.A;7;3;COL
20332;2018-11-23;GEND;NYR;PHI;0;4;PHI
20337;2018-11-23;GEND;EDM;ANA;1;2;ANA
20336;2018-11-23;GEND;WPG;MIN;2;4;MIN
20333;2018-11-23;GEND;MTL;BUF;2;3;BUF
20334;2018-11-23;GEND;NYI;N.J;4;3;NYI
20335;2018-11-23;GEND;DET;WSH;1;3;WSH
20338;2018-11-23;GEND;CGY;VGK;0;2;VGK
20339;2018-11-23;GEND;TOR;CBJ;2;4;CBJ
20340;2018-11-23;GEND;PIT;BOS;1;2;BOS
20341;2018-11-23;GEND;CHI;T.B;2;4;T.B
20342;2018-11-23;GEND;FLA;CAR;1;4;CAR
20345;2018-11-23;GEND;COL;ARI;5;1;COL
20343;2018-11-23;GEND;NSH;STL;2;6;STL
20344;2018-11-23;GEND;OTT;DAL;4;6;DAL
20346;2018-11-23;GEND;VAN;S.J;0;4;S.J
20347;2018-11-24;GEND;WSH;NYR;5;3;WSH
20354;2018-11-24;GEND;WPG;STL;8;4;WPG
20348;2018-11-24;GEND;PHI;TOR;0;6;TOR
20349;2018-11-24;GEND;BOS;MTL;3;2;BOS
20350;2018-11-24;GEND;BUF;DET;4;3;BUF
20351;2018-11-24;GEND;CHI;FLA;5;4;CHI
20352;2018-11-24;GEND;CAR;NYI;1;4;NYI
20353;2018-11-24;GEND;CBJ;PIT;2;4;PIT
20355;2018-11-24;GEND;DAL;COL;2;3;COL
20356;2018-11-24;GEND;S.J;VGK;0;6;VGK
20357;2018-11-24;GEND;VAN;L.A;4;2;VAN
20358;2018-11-25;GEND;CGY;ARI;6;1;CGY
20359;2018-11-25;GEND;N.J;T.B;2;5;T.B
20360;2018-11-25;GEND;ANA;NSH;2;5;NSH
20361;2018-11-25;GEND;EDM;L.A;2;5;L.A
20362;2018-11-26;GEND;BOS;TOR;2;4;TOR
20363;2018-11-26;GEND;N.J;FLA;3;4;FLA
20364;2018-11-26;GEND;WSH;NYI;4;1;WSH
20365;2018-11-26;GEND;OTT;NYR;2;4;NYR
20366;2018-11-26;GEND;CBJ;DET;7;5;CBJ
20367;2018-11-27;GEND;S.J;BUF;2;3;BUF
20368;2018-11-27;GEND;OTT;PHI;4;3;OTT
20369;2018-11-27;GEND;CAR;MTL;2;1;CAR
20370;2018-11-27;GEND;ANA;T.B;3;1;ANA
20371;2018-11-27;GEND;COL;NSH;3;2;COL
20372;2018-11-27;GEND;ARI;MIN;4;3;ARI
20373;2018-11-27;GEND;PIT;WPG;4;3;PIT
20374;2018-11-27;GEND;VGK;CHI;8;3;VGK
20375;2018-11-27;GEND;DAL;EDM;0;1;EDM
20376;2018-11-27;GEND;L.A;VAN;2;1;L.A
20377;2018-11-28;GEND;STL;DET;3;4;DET
20378;2018-11-28;GEND;ANA;FLA;3;2;ANA
20379;2018-11-28;GEND;S.J;TOR;3;5;TOR
20380;2018-11-28;GEND;DAL;CGY;4;3;DAL
20381;2018-11-28;GEND;PIT;COL;3;6;COL
20382;2018-11-29;GEND;NYI;BOS;1;2;BOS
20383;2018-11-29;GEND;MIN;CBJ;2;4;CBJ
20384;2018-11-29;GEND;NYR;OTT;0;3;OTT
20385;2018-11-29;GEND;BUF;T.B;4;5;T.B
20386;2018-11-29;GEND;ARI;NSH;3;0;ARI
20387;2018-11-29;GEND;CHI;WPG;5;6;WPG
20388;2018-11-29;GEND;L.A;EDM;2;3;EDM
20389;2018-11-29;GEND;VGK;VAN;4;3;VGK
20390;2018-11-30;GEND;BUF;FLA;2;3;FLA
20391;2018-11-30;GEND;N.J;WSH;3;6;WSH
20392;2018-11-30;GEND;ANA;CAR;2;1;ANA
20393;2018-11-30;GEND;STL;COL;3;2;STL
20394;2018-11-30;GEND;L.A;CGY;1;4;CGY
20395;2018-12-01;GEND;S.J;OTT;2;6;OTT
20396;2018-12-01;GEND;DAL;VAN;2;1;DAL
20403;2018-12-01;GEND;TOR;MIN;5;3;TOR
20397;2018-12-01;GEND;DET;BOS;4;2;DET
20398;2018-12-01;GEND;NYR;MTL;2;5;MTL
20399;2018-12-01;GEND;T.B;FLA;5;4;T.B
20400;2018-12-01;GEND;WPG;N.J;4;3;WPG
20401;2018-12-01;GEND;CBJ;NYI;2;3;NYI
